-81.55757,30.26399,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
-81.55762,30.26413,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
-81.55762,30.26413,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
-81.55768,30.26422,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
-81.55775,30.26429,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
-81.5578,30.26434,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
-81.55787,30.26437,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
-81.55792,30.26439,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
-81.55799,30.2644,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
-81.55799,30.2644,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
-81.55794,30.26421,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
-81.55778,30.26372,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
-81.55766,30.26335,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
-81.5576,30.26319,0,0,13,,,,,,,,,,,,,,,,,,,,,,,
-81.55746,30.26274,0,0,14,,,,,,,,,,,,,,,,,,,,,,,
-81.55721,30.26215,0,0,15,,,,,,,,,,,,,,,,,,,,,,,
-81.55691,30.26137,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
-81.55665,30.2608,0,0,17,,,,,,,,,,,,,,,,,,,,,,,
-81.55662,30.26074,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
-81.55635,30.26014,0,0,19,,,,,,,,,,,,,,,,,,,,,,,
-81.55628,30.25998,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
-81.55566,30.25871,0,0,21,,,,,,,,,,,,,,,,,,,,,,,
-81.55474,30.25677,0,0,22,,,,,,,,,,,,,,,,,,,,,,,
-81.55448,30.25621,0,0,23,,,,,,,,,,,,,,,,,,,,,,,
-81.55416,30.25546,0,0,24,,,,,,,,,,,,,,,,,,,,,,,
-81.55393,30.25482,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
-81.55385,30.2546,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
-81.55377,30.25439,0,0,27,,,,,,,,,,,,,,,,,,,,,,,
-81.5537,30.25419,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
-81.55362,30.25397,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
-81.55336,30.25311,0,0,30,,,,,,,,,,,,,,,,,,,,,,,
-81.55329,30.2529,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
-81.55317,30.25246,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
-81.55305,30.25203,0,0,33,,,,,,,,,,,,,,,,,,,,,,,
-81.55292,30.25149,0,0,34,,,,,,,,,,,,,,,,,,,,,,,
-81.55287,30.25127,0,0,35,,,,,,,,,,,,,,,,,,,,,,,
-81.55282,30.25105,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
-81.55278,30.25083,0,0,37,,,,,,,,,,,,,,,,,,,,,,,
-81.55273,30.25061,0,0,38,,,,,,,,,,,,,,,,,,,,,,,
-81.55269,30.25039,0,0,39,,,,,,,,,,,,,,,,,,,,,,,
-81.55254,30.24952,0,0,40,,,,,,,,,,,,,,,,,,,,,,,
-81.55254,30.24952,0,0,41,,,,,,,,,,,,,,,,,,,,,,,
-81.55253,30.2491,0,0,42,,,,,,,,,,,,,,,,,,,,,,,
-81.55254,30.24897,0,0,43,,,,,,,,,,,,,,,,,,,,,,,
-81.55256,30.24886,0,0,44,,,,,,,,,,,,,,,,,,,,,,,
-81.5526,30.24876,0,0,45,,,,,,,,,,,,,,,,,,,,,,,
-81.55264,30.24867,0,0,46,,,,,,,,,,,,,,,,,,,,,,,
-81.5527,30.24859,0,0,47,,,,,,,,,,,,,,,,,,,,,,,
-81.55277,30.24852,0,0,48,,,,,,,,,,,,,,,,,,,,,,,
-81.55284,30.24845,0,0,49,,,,,,,,,,,,,,,,,,,,,,,
-81.55293,30.24839,0,0,50,,,,,,,,,,,,,,,,,,,,,,,
-81.55304,30.24832,0,0,51,,,,,,,,,,,,,,,,,,,,,,,
-81.55314,30.24827,0,0,52,,,,,,,,,,,,,,,,,,,,,,,
-81.55325,30.24824,0,0,53,,,,,,,,,,,,,,,,,,,,,,,
-81.55337,30.24822,0,0,54,,,,,,,,,,,,,,,,,,,,,,,
-81.5535,30.2482,0,0,55,,,,,,,,,,,,,,,,,,,,,,,
-81.55363,30.2482,0,0,56,,,,,,,,,,,,,,,,,,,,,,,
-81.55374,30.24822,0,0,57,,,,,,,,,,,,,,,,,,,,,,,
-81.55385,30.24824,0,0,58,,,,,,,,,,,,,,,,,,,,,,,
-81.55396,30.24828,0,0,59,,,,,,,,,,,,,,,,,,,,,,,
-81.55406,30.24833,0,0,60,,,,,,,,,,,,,,,,,,,,,,,
-81.55415,30.24839,0,0,61,,,,,,,,,,,,,,,,,,,,,,,
-81.55424,30.24847,0,0,62,,,,,,,,,,,,,,,,,,,,,,,
-81.55431,30.24855,0,0,63,,,,,,,,,,,,,,,,,,,,,,,
-81.55437,30.24865,0,0,64,,,,,,,,,,,,,,,,,,,,,,,
-81.5544,30.24875,0,0,65,,,,,,,,,,,,,,,,,,,,,,,
-81.55442,30.24885,0,0,66,,,,,,,,,,,,,,,,,,,,,,,
-81.55442,30.24895,0,0,67,,,,,,,,,,,,,,,,,,,,,,,
-81.5544,30.24905,0,0,68,,,,,,,,,,,,,,,,,,,,,,,
-81.55435,30.24916,0,0,69,,,,,,,,,,,,,,,,,,,,,,,
-81.5543,30.24926,0,0,70,,,,,,,,,,,,,,,,,,,,,,,
-81.55423,30.24934,0,0,71,,,,,,,,,,,,,,,,,,,,,,,
-81.55417,30.24941,0,0,72,,,,,,,,,,,,,,,,,,,,,,,
-81.5541,30.24948,0,0,73,,,,,,,,,,,,,,,,,,,,,,,
-81.55401,30.24956,0,0,74,,,,,,,,,,,,,,,,,,,,,,,
-81.55391,30.24963,0,0,75,,,,,,,,,,,,,,,,,,,,,,,
