-81.64422,30.47531,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
-81.64428,30.47508,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
-81.64428,30.47508,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
-81.64386,30.47495,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
-81.64361,30.47487,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
-81.64344,30.47482,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
-81.64337,30.4748,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
-81.64323,30.47475,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
-81.64318,30.47474,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
-81.64304,30.47469,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
-81.64296,30.47467,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
-81.64278,30.47461,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
-81.64271,30.47459,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
-81.64263,30.47454,0,0,13,,,,,,,,,,,,,,,,,,,,,,,
-81.64261,30.47451,0,0,14,,,,,,,,,,,,,,,,,,,,,,,
-81.64257,30.47446,0,0,15,,,,,,,,,,,,,,,,,,,,,,,
-81.64255,30.47442,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
-81.64249,30.47438,0,0,17,,,,,,,,,,,,,,,,,,,,,,,
-81.64238,30.47435,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
-81.64228,30.47432,0,0,19,,,,,,,,,,,,,,,,,,,,,,,
-81.64215,30.4743,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
-81.64215,30.4743,0,0,21,,,,,,,,,,,,,,,,,,,,,,,
-81.64183,30.47506,0,0,22,,,,,,,,,,,,,,,,,,,,,,,
-81.64162,30.4756,0,0,23,,,,,,,,,,,,,,,,,,,,,,,
-81.64139,30.47614,0,0,24,,,,,,,,,,,,,,,,,,,,,,,
-81.6411,30.47686,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
-81.64095,30.47722,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
-81.64092,30.4773,0,0,27,,,,,,,,,,,,,,,,,,,,,,,
-81.64069,30.47786,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
-81.64066,30.47794,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
-81.64043,30.47849,0,0,30,,,,,,,,,,,,,,,,,,,,,,,
-81.6403,30.47882,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
