-81.54847,30.32162,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
-81.54817,30.32168,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
-81.54788,30.32175,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
-81.54762,30.32179,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
-81.5472,30.32186,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
-81.54686,30.32198,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
-81.54658,30.32202,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
-81.54646,30.32203,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
-81.54622,30.32206,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
-81.54609,30.32208,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
-81.54602,30.32209,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
-81.54572,30.32212,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
-81.54555,30.32214,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
-81.54541,30.32216,0,0,13,,,,,,,,,,,,,,,,,,,,,,,
-81.54507,30.3222,0,0,14,,,,,,,,,,,,,,,,,,,,,,,
-81.54454,30.32225,0,0,15,,,,,,,,,,,,,,,,,,,,,,,
-81.54438,30.32227,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
-81.54424,30.32229,0,0,17,,,,,,,,,,,,,,,,,,,,,,,
-81.54392,30.32232,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
-81.54379,30.32233,0,0,19,,,,,,,,,,,,,,,,,,,,,,,
-81.54365,30.32235,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
-81.54336,30.32238,0,0,21,,,,,,,,,,,,,,,,,,,,,,,
-81.5429,30.32243,0,0,22,,,,,,,,,,,,,,,,,,,,,,,
-81.5424,30.32248,0,0,23,,,,,,,,,,,,,,,,,,,,,,,
-81.54152,30.32257,0,0,24,,,,,,,,,,,,,,,,,,,,,,,
-81.54148,30.32258,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
-81.54122,30.3226,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
-81.54104,30.32263,0,0,27,,,,,,,,,,,,,,,,,,,,,,,
-81.54087,30.32264,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
-81.53985,30.32275,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
-81.53955,30.32279,0,0,30,,,,,,,,,,,,,,,,,,,,,,,
-81.53951,30.32279,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
-81.53908,30.32283,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
-81.53897,30.32284,0,0,33,,,,,,,,,,,,,,,,,,,,,,,
-81.53874,30.32287,0,0,34,,,,,,,,,,,,,,,,,,,,,,,
-81.5385,30.32289,0,0,35,,,,,,,,,,,,,,,,,,,,,,,
-81.53828,30.32292,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
-81.53813,30.32293,0,0,37,,,,,,,,,,,,,,,,,,,,,,,
-81.53799,30.32295,0,0,38,,,,,,,,,,,,,,,,,,,,,,,
-81.53779,30.32297,0,0,39,,,,,,,,,,,,,,,,,,,,,,,
-81.53743,30.32301,0,0,40,,,,,,,,,,,,,,,,,,,,,,,
-81.53703,30.32305,0,0,41,,,,,,,,,,,,,,,,,,,,,,,
-81.53673,30.32308,0,0,42,,,,,,,,,,,,,,,,,,,,,,,
-81.53637,30.32312,0,0,43,,,,,,,,,,,,,,,,,,,,,,,
-81.53627,30.32313,0,0,44,,,,,,,,,,,,,,,,,,,,,,,
-81.53616,30.32314,0,0,45,,,,,,,,,,,,,,,,,,,,,,,
-81.53608,30.32315,0,0,46,,,,,,,,,,,,,,,,,,,,,,,
-81.53582,30.32318,0,0,47,,,,,,,,,,,,,,,,,,,,,,,
-81.53548,30.32321,0,0,48,,,,,,,,,,,,,,,,,,,,,,,
-81.53528,30.32323,0,0,49,,,,,,,,,,,,,,,,,,,,,,,
-81.53489,30.32327,0,0,50,,,,,,,,,,,,,,,,,,,,,,,
-81.53449,30.32332,0,0,51,,,,,,,,,,,,,,,,,,,,,,,
-81.53401,30.32337,0,0,52,,,,,,,,,,,,,,,,,,,,,,,
-81.53339,30.32344,0,0,53,,,,,,,,,,,,,,,,,,,,,,,
-81.53314,30.32346,0,0,54,,,,,,,,,,,,,,,,,,,,,,,
-81.53289,30.32348,0,0,55,,,,,,,,,,,,,,,,,,,,,,,
-81.53275,30.3235,0,0,56,,,,,,,,,,,,,,,,,,,,,,,
-81.53257,30.32352,0,0,57,,,,,,,,,,,,,,,,,,,,,,,
-81.5325,30.32353,0,0,58,,,,,,,,,,,,,,,,,,,,,,,
-81.53202,30.32358,0,0,59,,,,,,,,,,,,,,,,,,,,,,,
-81.53196,30.32358,0,0,60,,,,,,,,,,,,,,,,,,,,,,,
-81.53151,30.32363,0,0,61,,,,,,,,,,,,,,,,,,,,,,,
