-81.55599,30.2208,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
-81.55598,30.22091,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
-81.55653,30.22092,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
-81.55735,30.22093,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
-81.55832,30.22097,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
-81.55856,30.22096,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
-81.55868,30.22094,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
-81.55879,30.22089,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
-81.55893,30.22081,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
-81.55902,30.22071,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
-81.55902,30.22071,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
-81.55914,30.22074,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
-81.55958,30.22085,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
-81.56002,30.22092,0,0,13,,,,,,,,,,,,,,,,,,,,,,,
-81.56025,30.22095,0,0,14,,,,,,,,,,,,,,,,,,,,,,,
-81.5606,30.22098,0,0,15,,,,,,,,,,,,,,,,,,,,,,,
-81.56086,30.22098,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
-81.56127,30.22099,0,0,17,,,,,,,,,,,,,,,,,,,,,,,
-81.56159,30.22099,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
-81.5622,30.22099,0,0,19,,,,,,,,,,,,,,,,,,,,,,,
-81.56326,30.22099,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
-81.56422,30.221,0,0,21,,,,,,,,,,,,,,,,,,,,,,,
-81.56434,30.221,0,0,22,,,,,,,,,,,,,,,,,,,,,,,
-81.56538,30.221,0,0,23,,,,,,,,,,,,,,,,,,,,,,,
-81.56636,30.221,0,0,24,,,,,,,,,,,,,,,,,,,,,,,
-81.56652,30.221,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
-81.56682,30.221,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
-81.56742,30.22099,0,0,27,,,,,,,,,,,,,,,,,,,,,,,
-81.5676,30.22099,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
-81.56793,30.22098,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
-81.56816,30.22098,0,0,30,,,,,,,,,,,,,,,,,,,,,,,
-81.56919,30.22099,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
-81.57004,30.22099,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
-81.57004,30.22099,0,0,33,,,,,,,,,,,,,,,,,,,,,,,
-81.57034,30.22109,0,0,34,,,,,,,,,,,,,,,,,,,,,,,
-81.57045,30.22114,0,0,35,,,,,,,,,,,,,,,,,,,,,,,
